filename,width,height,class,xmin,xmax,ymin,ymax
10_T.jpg,364,273,OutofPlaneStiffener,63,109,1,124
10_T.jpg,364,273,OutofPlaneStiffener,341,353,150,171
11_T.jpg,364,273,Bearing,46,135,167,273
11_T.jpg,364,273,Bearing,128,228,171,273
11_T.jpg,364,273,OutofPlaneStiffener,272,326,1,162
11_T.jpg,364,273,OutofPlaneStiffener,78,108,0,160
11_T.jpg,364,273,OutofPlaneStiffener,167,207,0,165
12_T.jpg,364,273,OutofPlaneStiffener,267,318,98,197
12_T.jpg,364,273,OutofPlaneStiffener,5,61,83,192
12_T.jpg,364,273,OutofPlaneStiffener,84,108,88,164
12_T.jpg,364,273,OutofPlaneStiffener,222,244,95,163
12_T.jpg,364,273,OutofPlaneStiffener,146,158,89,144
12_T.jpg,364,273,OutofPlaneStiffener,175,188,92,145
13_T.jpg,364,273,Bearing,164,226,56,117
13_T.jpg,364,273,Bearing,120,174,55,107
13_T.jpg,364,273,Bearing,262,287,71,102
13_T.jpg,364,273,Bearing,288,310,71,101
13_T.jpg,364,273,OutofPlaneStiffener,277,298,1,51
13_T.jpg,364,273,GussetPlateConnection,164,209,0,48
14_T.jpg,364,273,Bearing,32,180,127,211
14_T.jpg,364,273,OutofPlaneStiffener,168,182,15,117
14_T.jpg,364,273,OutofPlaneStiffener,191,205,13,113
14_T.jpg,364,273,OutofPlaneStiffener,209,219,29,110
14_T.jpg,364,273,OutofPlaneStiffener,223,230,42,108
14_T.jpg,364,273,OutofPlaneStiffener,96,121,1,121
14_T.jpg,364,273,OutofPlaneStiffener,131,140,49,123
14_T.jpg,364,273,OutofPlaneStiffener,1,17,0,116
14_T.jpg,364,273,Bearing,278,294,128,134
15_T.jpg,364,273,OutofPlaneStiffener,61,92,0,147
15_T.jpg,364,273,OutofPlaneStiffener,103,116,76,143
15_T.jpg,364,273,OutofPlaneStiffener,142,156,46,131
15_T.jpg,364,273,OutofPlaneStiffener,168,185,32,121
15_T.jpg,364,273,OutofPlaneStiffener,189,200,39,112
15_T.jpg,364,273,OutofPlaneStiffener,206,214,47,110
15_T.jpg,364,273,Bearing,22,152,149,229
15_T.jpg,364,273,Bearing,276,289,119,125
16_T.jpg,354,265,Bearing,112,127,106,118
16_T.jpg,354,265,Bearing,149,167,106,116
16_T.jpg,354,265,Bearing,188,207,107,115
16_T.jpg,354,265,Bearing,227,240,109,116
16_T.jpg,354,265,Bearing,262,277,109,116
16_T.jpg,354,265,OutofPlaneStiffener,168,183,23,78
16_T.jpg,354,265,OutofPlaneStiffener,318,340,14,85
16_T.jpg,354,265,OutofPlaneStiffener,214,222,61,88
17_T.jpg,354,265,Bearing,28,56,82,100
17_T.jpg,354,265,Bearing,100,130,85,103
17_T.jpg,354,265,Bearing,168,204,86,101
17_T.jpg,354,265,Bearing,243,268,93,106
17_T.jpg,354,265,Bearing,310,335,95,106
17_T.jpg,354,265,OutofPlaneStiffener,223,236,5,55
18_T.jpg,354,265,Bearing,29,103,93,122
18_T.jpg,354,265,Bearing,188,269,87,119
19_T.jpg,400,300,OutofPlaneStiffener,36,77,1,184
20_T.jpg,400,300,OutofPlaneStiffener,183,231,0,114
21_T.jpg,400,300,Bearing,0,117,4,89
22_T.jpg,400,300,Bearing,93,295,105,292
23_T.jpg,400,300,Bearing,47,212,152,279
23_T.jpg,400,300,GussetPlateConnection,15,150,4,136
24_T.jpg,400,300,GussetPlateConnection,172,241,155,191
24_T.jpg,400,300,GussetPlateConnection,176,214,66,98
24_T.jpg,400,300,GussetPlateConnection,351,373,190,204
24_T.jpg,400,300,GussetPlateConnection,356,385,225,244
24_T.jpg,400,300,GussetPlateConnection,16,44,199,227
24_T.jpg,400,300,GussetPlateConnection,252,277,236,247
24_T.jpg,400,300,OutofPlaneStiffener,19,62,2,149
24_T.jpg,400,300,OutofPlaneStiffener,97,109,203,234
24_T.jpg,400,300,OutofPlaneStiffener,156,166,210,240
24_T.jpg,400,300,OutofPlaneStiffener,195,210,218,248
24_T.jpg,400,300,OutofPlaneStiffener,227,236,225,247
24_T.jpg,400,300,OutofPlaneStiffener,286,307,142,226
24_T.jpg,400,300,OutofPlaneStiffener,174,193,95,155
24_T.jpg,400,300,OutofPlaneStiffener,333,352,175,239
24_T.jpg,400,300,OutofPlaneStiffener,352,363,202,228
24_T.jpg,400,300,GussetPlateConnection,328,343,247,257
25_T.jpg,400,300,Bearing,114,399,0,293
25_T.jpg,400,300,OutofPlaneStiffener,88,105,2,47
25_T.jpg,400,300,GussetPlateConnection,55,78,41,64
26_T.jpg,400,300,Bearing,31,350,103,206
26_T.jpg,400,300,OutofPlaneStiffener,172,253,1,111
27_T.jpg,400,300,Bearing,29,298,206,274
28_T.jpg,354,265,Bearing,105,225,0,108
28_T.jpg,354,265,Bearing,205,354,2,130
29_T.jpg,354,265,OutofPlaneStiffener,170,243,1,265
29_T.jpg,354,265,OutofPlaneStiffener,279,354,25,220
30_T.jpg,354,265,OutofPlaneStiffener,232,263,110,265
30_T.jpg,354,265,OutofPlaneStiffener,50,113,61,261
30_T.jpg,354,265,OutofPlaneStiffener,104,125,146,265
30_T.jpg,354,265,OutofPlaneStiffener,213,227,167,265
30_T.jpg,354,265,GussetPlateConnection,130,146,205,227
30_T.jpg,354,265,GussetPlateConnection,195,212,208,228
31_T.jpg,354,265,OutofPlaneStiffener,72,104,96,227
31_T.jpg,354,265,OutofPlaneStiffener,105,118,153,248
31_T.jpg,354,265,OutofPlaneStiffener,262,311,115,236
31_T.jpg,354,265,OutofPlaneStiffener,234,265,159,253
31_T.jpg,354,265,OutofPlaneStiffener,24,74,0,170
31_T.jpg,354,265,GussetPlateConnection,116,136,182,208
31_T.jpg,354,265,GussetPlateConnection,111,132,232,258
31_T.jpg,354,265,GussetPlateConnection,208,226,190,213
31_T.jpg,354,265,GussetPlateConnection,214,237,239,261
31_T.jpg,354,265,CoverPlateTermination,15,102,221,241
32_T.jpg,354,265,Bearing,124,325,148,239
32_T.jpg,354,265,Bearing,4,139,144,207
32_T.jpg,354,265,OutofPlaneStiffener,191,240,0,162
33_T.jpg,354,265,Bearing,13,309,165,256
33_T.jpg,354,265,OutofPlaneStiffener,19,94,2,172
33_T.jpg,354,265,OutofPlaneStiffener,133,194,2,172
34_T.jpg,354,265,Bearing,49,298,22,197
35_T.jpg,354,265,Bearing,54,205,34,230
35_T.jpg,354,265,Bearing,180,328,37,183
35_T.jpg,354,265,Bearing,35,70,44,87
36_T.jpg,354,265,Bearing,111,209,3,90
36_T.jpg,354,265,Bearing,181,307,24,156
36_T.jpg,354,265,Bearing,295,326,67,109
37_T.jpg,354,265,Bearing,167,194,2,34
37_T.jpg,354,265,Bearing,192,244,1,52
37_T.jpg,354,265,Bearing,269,297,24,53
37_T.jpg,354,265,Bearing,299,331,32,64
37_T.jpg,354,265,Bearing,338,354,45,67
38_T.jpg,265,354,Bearing,51,122,225,325
38_T.jpg,265,354,Bearing,150,213,226,345
38_T.jpg,265,354,OutofPlaneStiffener,59,95,27,225
38_T.jpg,265,354,OutofPlaneStiffener,172,214,17,225
39_T.jpg,354,265,Bearing,90,299,67,249
39_T.jpg,354,265,Bearing,0,29,64,117
39_T.jpg,354,265,Bearing,238,347,12,141
40_T.jpg,354,265,Bearing,55,205,8,112
40_T.jpg,354,265,Bearing,292,305,111,119
40_T.jpg,354,265,Bearing,245,256,115,121
40_T.jpg,354,265,Bearing,0,111,0,199
41_T.jpg,354,265,Bearing,1,115,125,265
42_T.jpg,354,265,Bearing,27,65,76,107
42_T.jpg,354,265,Bearing,138,198,30,83
42_T.jpg,354,265,Bearing,195,254,18,68
42_T.jpg,354,265,Bearing,72,97,66,99
42_T.jpg,354,265,Bearing,23,36,95,108
43_T.jpg,354,265,Bearing,321,335,89,97
43_T.jpg,354,265,Bearing,274,296,66,83
43_T.jpg,354,265,Bearing,87,220,10,51
44_T.jpg,354,265,Bearing,208,338,146,223
45_T.jpg,354,265,GussetPlateConnection,143,258,42,236
46_T.jpg,354,265,Bearing,80,158,26,78
46_T.jpg,354,265,Bearing,6,11,68,73
46_T.jpg,354,265,Bearing,25,31,68,72
46_T.jpg,354,265,Bearing,45,51,68,71
46_T.jpg,354,265,Bearing,60,67,67,71
46_T.jpg,354,265,Bearing,75,81,67,71
46_T.jpg,354,265,Bearing,272,303,27,66
46_T.jpg,354,265,Bearing,297,309,43,61
46_T.jpg,354,265,Bearing,120,268,0,77
47_T.jpg,354,265,Bearing,72,163,192,265
47_T.jpg,354,265,Bearing,6,40,224,265
47_T.jpg,354,265,Bearing,173,280,232,265
48_T.jpg,400,300,GussetPlateConnection,13,88,169,249
48_T.jpg,400,300,GussetPlateConnection,336,398,167,241
48_T.jpg,400,300,GussetPlateConnection,152,294,67,116
49_T.jpg,400,300,Bearing,71,375,71,218
50_T.jpg,400,300,Bearing,68,348,5,249
51_T.jpg,400,300,Bearing,37,400,48,227
52_T.jpg,400,300,Bearing,30,400,47,217
53_T.jpg,400,300,Bearing,42,233,124,246
53_T.jpg,400,300,Bearing,210,364,121,197
54_T.jpg,400,300,GussetPlateConnection,54,80,179,206
55_T.jpg,400,300,Bearing,29,244,168,251
55_T.jpg,400,300,Bearing,184,350,109,211
56_T.jpg,400,300,Bearing,21,219,130,243
56_T.jpg,400,300,Bearing,187,367,93,210
57_T.jpg,400,300,Bearing,77,250,175,277
57_T.jpg,400,300,Bearing,206,379,138,229
58_T.jpg,400,300,Bearing,109,356,115,273
59_T.jpg,400,300,Bearing,321,398,71,96
59_T.jpg,400,300,Bearing,283,331,78,101
60_T.jpg,300,400,Bearing,59,223,297,399
60_T.jpg,300,400,OutofPlaneStiffener,131,192,171,297
61_T.jpg,400,300,Bearing,178,356,32,96
62_T.jpg,400,300,Bearing,186,388,42,104
63_T.jpg,400,300,Bearing,26,252,118,223
64_T.jpg,400,300,Bearing,9,354,106,271
65_T.jpg,400,300,Bearing,38,188,51,133
65_T.jpg,400,300,Bearing,171,293,66,120
66_T.jpg,400,300,Bearing,16,186,191,300
66_T.jpg,400,300,OutofPlaneStiffener,29,63,164,222
67_T.jpg,400,300,Bearing,8,239,168,300
67_T.jpg,400,300,OutofPlaneStiffener,25,69,141,217
68_T.jpg,400,300,Bearing,33,79,82,114
68_T.jpg,400,300,Bearing,131,326,50,227
68_T.jpg,400,300,Bearing,88,133,94,113
68_T.jpg,400,300,Bearing,22,41,91,105
68_T.jpg,400,300,OutofPlaneStiffener,110,127,60,94
68_T.jpg,400,300,Bearing,281,400,103,166
69_T.jpg,400,300,Bearing,8,396,100,288
70_T.jpg,400,300,Bearing,4,397,78,298
71_T.jpg,400,300,Bearing,7,393,23,230
71_T.jpg,400,300,Bearing,333,396,147,188
72_T.jpg,300,400,Bearing,1,129,48,148
73_T.jpg,400,300,Bearing,64,340,64,275
74_T.jpg,400,300,Bearing,151,301,83,220
75_T.jpg,300,400,Bearing,126,194,102,164
76_T.jpg,400,300,Bearing,316,340,19,51
77_T.jpg,400,300,GussetPlateConnection,102,383,1,257
78_T.jpg,400,300,GussetPlateConnection,43,245,2,152
78_T.jpg,400,300,Bearing,49,147,201,300
78_T.jpg,400,300,Bearing,124,357,187,300
79_T.jpg,400,300,GussetPlateConnection,2,49,88,122
79_T.jpg,400,300,GussetPlateConnection,208,243,122,148
79_T.jpg,400,300,Bearing,287,307,162,168
79_T.jpg,400,300,GussetPlateConnection,27,45,157,170
80_T.jpg,400,300,GussetPlateConnection,58,247,179,240
80_T.jpg,400,300,GussetPlateConnection,182,265,115,147
80_T.jpg,400,300,GussetPlateConnection,237,276,29,61
80_T.jpg,400,300,GussetPlateConnection,151,164,274,289
80_T.jpg,400,300,GussetPlateConnection,205,223,283,299
81_T.jpg,400,300,OutofPlaneStiffener,102,177,9,238
82_T.jpg,400,300,GussetPlateConnection,72,108,214,256
82_T.jpg,400,300,GussetPlateConnection,254,288,214,246
82_T.jpg,400,300,OutofPlaneStiffener,308,359,154,292
82_T.jpg,400,300,OutofPlaneStiffener,4,64,160,300
82_T.jpg,400,300,OutofPlaneStiffener,279,300,239,300
82_T.jpg,400,300,OutofPlaneStiffener,57,87,250,300
83_T.jpg,256,341,OutofPlaneStiffener,13,93,114,341
84_T.jpg,256,341,OutofPlaneStiffener,3,83,112,325
85_T.jpg,341,256,OutofPlaneStiffener,178,194,22,119
85_T.jpg,341,256,OutofPlaneStiffener,281,304,103,183
85_T.jpg,341,256,OutofPlaneStiffener,241,264,72,152
85_T.jpg,341,256,OutofPlaneStiffener,72,99,99,180
85_T.jpg,341,256,OutofPlaneStiffener,142,158,130,202
85_T.jpg,341,256,OutofPlaneStiffener,77,89,193,221
85_T.jpg,341,256,OutofPlaneStiffener,189,203,151,220
85_T.jpg,341,256,OutofPlaneStiffener,226,238,170,222
85_T.jpg,341,256,OutofPlaneStiffener,14,31,177,209
85_T.jpg,341,256,OutofPlaneStiffener,165,174,216,238
85_T.jpg,341,256,OutofPlaneStiffener,130,140,207,230
85_T.jpg,341,256,GussetPlateConnection,261,277,218,233
85_T.jpg,341,256,GussetPlateConnection,201,217,230,243
85_T.jpg,341,256,OutofPlaneStiffener,314,336,143,202
86_T.jpg,341,256,GussetPlateConnection,0,110,45,153
87_T.jpg,341,256,GussetPlateConnection,49,94,166,208
87_T.jpg,341,256,GussetPlateConnection,62,103,66,98
87_T.jpg,341,256,GussetPlateConnection,247,285,63,101
87_T.jpg,341,256,GussetPlateConnection,249,291,174,209
87_T.jpg,341,256,OutofPlaneStiffener,83,103,105,171
87_T.jpg,341,256,OutofPlaneStiffener,245,259,107,172
87_T.jpg,341,256,OutofPlaneStiffener,266,287,99,176
87_T.jpg,341,256,OutofPlaneStiffener,100,118,134,228
87_T.jpg,341,256,OutofPlaneStiffener,230,241,138,233
87_T.jpg,341,256,OutofPlaneStiffener,114,125,159,229
87_T.jpg,341,256,OutofPlaneStiffener,222,230,167,240
87_T.jpg,341,256,GussetPlateConnection,161,185,225,241
87_T.jpg,341,256,OutofPlaneStiffener,0,41,4,186
88_T.jpg,341,256,GussetPlateConnection,235,305,15,59
88_T.jpg,341,256,Bearing,107,183,57,75
89_T.jpg,341,256,Bearing,61,214,103,156
90_T.jpg,341,256,Bearing,87,279,61,191
90_T.jpg,341,256,Bearing,0,111,61,186
91_T.jpg,341,256,Bearing,216,341,120,208
92_T.jpg,341,256,GussetPlateConnection,138,247,181,219
92_T.jpg,341,256,GussetPlateConnection,0,70,44,95
92_T.jpg,341,256,GussetPlateConnection,294,333,92,132
92_T.jpg,341,256,OutofPlaneStiffener,203,217,115,180
92_T.jpg,341,256,OutofPlaneStiffener,171,182,138,181
93_T.jpg,341,256,Bearing,72,263,52,159
93_T.jpg,341,256,Bearing,0,115,58,149
93_T.jpg,341,256,Bearing,236,291,63,101
94_T.jpg,341,256,Bearing,0,109,95,182
94_T.jpg,341,256,Bearing,80,260,83,192
95_T.jpg,256,341,GussetPlateConnection,129,160,81,140
95_T.jpg,256,341,GussetPlateConnection,118,164,235,297
95_T.jpg,256,341,GussetPlateConnection,0,47,179,260
96_T.jpg,341,256,Bearing,5,115,71,161
96_T.jpg,341,256,Bearing,73,247,66,171
96_T.jpg,341,256,Bearing,224,269,82,115
97_T.jpg,341,256,Bearing,43,142,39,130
97_T.jpg,341,256,Bearing,106,299,37,141
98_T.jpg,256,341,OutofPlaneStiffener,122,201,7,207
99_T.jpg,341,256,Bearing,114,141,24,65
99_T.jpg,341,256,Bearing,135,239,9,70
99_T.jpg,341,256,Bearing,314,334,52,80
100_T.jpg,341,256,Bearing,25,138,76,171
100_T.jpg,341,256,Bearing,126,305,75,185
101_T.jpg,341,256,Bearing,28,331,66,215
102_T.jpg,341,256,OutofPlaneStiffener,195,226,28,223
102_T.jpg,341,256,Bearing,120,154,219,248
102_T.jpg,341,256,Bearing,154,188,219,242
102_T.jpg,341,256,Bearing,230,290,219,256
102_T.jpg,341,256,Bearing,284,334,226,256
102_T.jpg,341,256,GussetPlateConnection,256,292,172,207
102_T.jpg,341,256,GussetPlateConnection,251,286,90,119
102_T.jpg,341,256,OutofPlaneStiffener,309,317,31,77
102_T.jpg,341,256,OutofPlaneStiffener,295,308,35,81
102_T.jpg,341,256,OutofPlaneStiffener,327,340,21,68
102_T.jpg,341,256,OutofPlaneStiffener,100,150,3,211
103_T.jpg,341,256,Bearing,112,272,125,174
103_T.jpg,341,256,GussetPlateConnection,106,202,3,102
104_T.jpg,341,256,Bearing,66,301,59,197
105_T.jpg,341,256,Bearing,129,254,116,199
105_T.jpg,341,256,Bearing,248,304,101,164
105_T.jpg,341,256,GussetPlateConnection,196,284,19,91
105_T.jpg,341,256,OutofPlaneStiffener,18,83,0,153
106_T.jpg,341,256,GussetPlateConnection,158,187,173,192
106_T.jpg,341,256,GussetPlateConnection,209,265,223,249
106_T.jpg,341,256,GussetPlateConnection,293,326,166,185
106_T.jpg,341,256,GussetPlateConnection,307,337,227,255
106_T.jpg,341,256,OutofPlaneStiffener,81,124,82,235
106_T.jpg,341,256,OutofPlaneStiffener,119,150,115,249
106_T.jpg,341,256,OutofPlaneStiffener,165,176,191,238
107_T.jpg,341,256,OutofPlaneStiffener,111,162,0,99
107_T.jpg,341,256,GussetPlateConnection,230,299,53,113
107_T.jpg,341,256,Bearing,141,270,127,213
107_T.jpg,341,256,Bearing,258,312,141,209
107_T.jpg,341,256,OutofPlaneStiffener,220,271,3,114
107_T.jpg,341,256,Bearing,39,72,151,185
108_T.jpg,341,256,GussetPlateConnection,113,214,155,220
108_T.jpg,341,256,GussetPlateConnection,20,68,71,99
108_T.jpg,341,256,GussetPlateConnection,280,330,54,98
108_T.jpg,341,256,OutofPlaneStiffener,139,147,18,62
108_T.jpg,341,256,OutofPlaneStiffener,124,132,18,62
108_T.jpg,341,256,OutofPlaneStiffener,103,111,19,63
108_T.jpg,341,256,OutofPlaneStiffener,90,99,19,64
108_T.jpg,341,256,OutofPlaneStiffener,183,191,14,58
108_T.jpg,341,256,OutofPlaneStiffener,197,205,14,58
108_T.jpg,341,256,OutofPlaneStiffener,222,230,10,55
108_T.jpg,341,256,OutofPlaneStiffener,234,242,10,54
108_T.jpg,341,256,OutofPlaneStiffener,80,91,137,191
108_T.jpg,341,256,OutofPlaneStiffener,272,296,117,194
108_T.jpg,341,256,OutofPlaneStiffener,259,276,126,190
108_T.jpg,341,256,OutofPlaneStiffener,246,259,147,188
109_T.jpg,341,256,OutofPlaneStiffener,234,270,0,134
109_T.jpg,341,256,GussetPlateConnection,12,106,7,98
110_T.jpg,341,256,GussetPlateConnection,32,86,72,119
110_T.jpg,341,256,OutofPlaneStiffener,100,142,1,154
110_T.jpg,341,256,OutofPlaneStiffener,225,272,1,188
110_T.jpg,341,256,OutofPlaneStiffener,24,42,6,85
110_T.jpg,341,256,Bearing,18,78,126,157
111_T.jpg,341,256,OutofPlaneStiffener,52,122,1,178
111_T.jpg,341,256,GussetPlateConnection,232,306,36,115
111_T.jpg,341,256,Bearing,228,305,137,172
112_T.jpg,341,256,GussetPlateConnection,2,75,13,136
112_T.jpg,341,256,OutofPlaneStiffener,281,322,3,187
113_T.jpg,341,256,GussetPlateConnection,31,112,60,141
113_T.jpg,341,256,OutofPlaneStiffener,258,299,1,204
113_T.jpg,341,256,Bearing,11,126,153,206
114_T.jpg,341,256,GussetPlateConnection,8,97,35,120
114_T.jpg,341,256,Bearing,2,119,138,192
114_T.jpg,341,256,OutofPlaneStiffener,226,276,0,157
115_T.jpg,341,256,OutofPlaneStiffener,143,169,2,154
116_T.jpg,256,341,OutofPlaneStiffener,86,109,21,281
116_T.jpg,256,341,OutofPlaneStiffener,146,169,21,284
116_T.jpg,256,341,Bearing,76,120,290,336
116_T.jpg,256,341,Bearing,130,188,286,331
117_T.jpg,400,300,Bearing,189,263,245,270
117_T.jpg,400,300,Bearing,258,293,242,266
117_T.jpg,400,300,OutofPlaneStiffener,206,242,93,247
117_T.jpg,400,300,OutofPlaneStiffener,229,268,104,250
118_T.jpg,400,300,OutofPlaneStiffener,205,241,88,247
118_T.jpg,400,300,OutofPlaneStiffener,231,267,106,247
118_T.jpg,400,300,Bearing,182,267,250,270
118_T.jpg,400,300,Bearing,262,287,241,273
119_T.jpg,400,300,OutofPlaneStiffener,206,240,92,250
119_T.jpg,400,300,OutofPlaneStiffener,232,266,105,247
119_T.jpg,400,300,Bearing,179,266,245,266
119_T.jpg,400,300,Bearing,257,293,243,268
120_T.jpg,400,300,OutofPlaneStiffener,335,378,16,264
120_T.jpg,400,300,Bearing,40,103,233,262
120_T.jpg,400,300,Bearing,278,339,236,268
120_T.jpg,400,300,OutofPlaneStiffener,1,29,4,266
120_T.jpg,400,300,GussetPlateConnection,47,78,200,230
120_T.jpg,400,300,GussetPlateConnection,56,89,55,110
120_T.jpg,400,300,GussetPlateConnection,287,317,54,106
120_T.jpg,400,300,GussetPlateConnection,301,331,206,232
120_T.jpg,400,300,GussetPlateConnection,171,182,164,171
121_T.jpg,400,300,Bearing,154,285,138,176
121_T.jpg,400,300,Bearing,129,151,137,172
121_T.jpg,400,300,GussetPlateConnection,181,224,97,137
121_T.jpg,400,300,GussetPlateConnection,184,221,2,39
121_T.jpg,400,300,OutofPlaneStiffener,248,284,0,140
122_T.jpg,400,300,GussetPlateConnection,141,167,170,192
122_T.jpg,400,300,GussetPlateConnection,145,169,88,135
122_T.jpg,400,300,GussetPlateConnection,372,398,63,113
122_T.jpg,400,300,GussetPlateConnection,376,399,155,187
122_T.jpg,400,300,Bearing,101,182,197,220
122_T.jpg,400,300,Bearing,358,400,188,216
122_T.jpg,400,300,Bearing,343,362,189,217
122_T.jpg,400,300,OutofPlaneStiffener,111,135,63,196
122_T.jpg,400,300,OutofPlaneStiffener,356,377,116,161
122_T.jpg,400,300,OutofPlaneStiffener,335,348,135,163
122_T.jpg,400,300,GussetPlateConnection,237,244,190,197
123_T.jpg,400,300,Bearing,144,397,93,232
124_T.jpg,400,300,Bearing,125,400,101,227
124_T.jpg,400,300,GussetPlateConnection,163,179,91,108
124_T.jpg,400,300,GussetPlateConnection,66,76,104,112
125_T.jpg,400,300,Bearing,17,273,187,268
125_T.jpg,400,300,GussetPlateConnection,87,174,115,187
126_T.jpg,400,300,CoverPlateTermination,10,51,121,137
127_T.jpg,400,300,OutofPlaneStiffener,170,198,0,95
127_T.jpg,400,300,OutofPlaneStiffener,221,252,0,90
128_T.jpg,341,256,Bearing,68,330,0,229
129_T.jpg,400,300,GussetPlateConnection,266,317,99,142
129_T.jpg,400,300,Bearing,227,399,143,199
129_T.jpg,400,300,Bearing,165,245,146,184
129_T.jpg,400,300,OutofPlaneStiffener,227,249,0,100
130_T.jpg,256,341,GussetPlateConnection,199,237,172,225
130_T.jpg,256,341,GussetPlateConnection,212,244,2,96
130_T.jpg,256,341,GussetPlateConnection,12,163,198,333
130_T.jpg,256,341,Bearing,199,250,232,300
131_T.jpg,400,300,OutofPlaneStiffener,141,193,113,285
131_T.jpg,400,300,OutofPlaneStiffener,124,144,127,283
132_T.jpg,400,300,Bearing,124,245,147,224
132_T.jpg,400,300,Bearing,209,277,145,209
132_T.jpg,400,300,OutofPlaneStiffener,141,211,2,177
132_T.jpg,400,300,OutofPlaneStiffener,198,244,2,162
133_T.jpg,400,300,OutofPlaneStiffener,134,215,1,189
133_T.jpg,400,300,OutofPlaneStiffener,204,251,3,182
133_T.jpg,400,300,Bearing,119,245,181,234
133_T.jpg,400,300,Bearing,227,267,173,220
134_T.jpg,400,300,GussetPlateConnection,307,349,55,109
134_T.jpg,400,300,GussetPlateConnection,359,396,209,255
134_T.jpg,400,300,GussetPlateConnection,12,63,0,46
135_T.jpg,341,256,Bearing,97,294,42,236
135_T.jpg,341,256,Bearing,15,128,41,191
136_T.jpg,341,256,Bearing,63,217,59,201
136_T.jpg,341,256,Bearing,195,302,76,185
136_T.jpg,341,256,OutofPlaneStiffener,313,336,2,105
137_T.jpg,341,256,Bearing,48,193,71,217
137_T.jpg,341,256,Bearing,177,286,82,192
137_T.jpg,341,256,OutofPlaneStiffener,301,327,0,105
138_T.jpg,341,256,OutofPlaneStiffener,296,311,37,125
138_T.jpg,341,256,OutofPlaneStiffener,264,272,47,124
138_T.jpg,341,256,OutofPlaneStiffener,235,241,92,126
138_T.jpg,341,256,OutofPlaneStiffener,210,217,89,112
138_T.jpg,341,256,OutofPlaneStiffener,236,242,57,71
138_T.jpg,341,256,GussetPlateConnection,14,39,43,78
138_T.jpg,341,256,GussetPlateConnection,12,26,84,100
138_T.jpg,341,256,Bearing,100,251,48,176
138_T.jpg,341,256,Bearing,68,142,62,172
138_T.jpg,341,256,Bearing,14,23,130,135
139_T.jpg,256,341,OutofPlaneStiffener,90,106,58,264
139_T.jpg,256,341,OutofPlaneStiffener,137,162,61,265
139_T.jpg,256,341,OutofPlaneStiffener,52,69,202,270
139_T.jpg,256,341,OutofPlaneStiffener,180,199,201,267
139_T.jpg,256,341,OutofPlaneStiffener,238,256,63,136
139_T.jpg,256,341,Bearing,62,131,274,335
139_T.jpg,256,341,Bearing,134,192,273,336
140_T.jpg,341,256,Bearing,101,168,58,116
140_T.jpg,341,256,Bearing,171,232,59,113
140_T.jpg,341,256,OutofPlaneStiffener,280,299,0,57
140_T.jpg,341,256,OutofPlaneStiffener,218,235,1,58
140_T.jpg,341,256,OutofPlaneStiffener,105,120,0,53
140_T.jpg,341,256,OutofPlaneStiffener,132,160,1,54
140_T.jpg,341,256,OutofPlaneStiffener,182,206,1,57
141_T.jpg,400,300,Bearing,57,310,117,201
142_T.jpg,400,300,OutofPlaneStiffener,135,199,1,300
143_T.jpg,400,300,OutofPlaneStiffener,138,216,3,297
144_T.jpg,400,300,OutofPlaneStiffener,206,251,10,145
144_T.jpg,400,300,OutofPlaneStiffener,292,342,32,151
